datetime,Year,Month,Day,Hour,Wind Spd (km/h),mu_t,sigma_t,y_t
2001-11-21 05:00:00,2001,11,21,5,19.0,22.533333333333335,10.609070692213384,-0.33304833531994976
2001-11-21 06:00:00,2001,11,21,6,15.0,21.066666666666666,10.686885599159552,-0.5676739598619608
2001-11-21 07:00:00,2001,11,21,7,9.0,19.266666666666666,11.151339872516708,-0.9206666449087088
2001-11-21 08:00:00,2001,11,21,8,15.0,19.733333333333334,10.208306608322646,-0.46367468326963596
2001-11-21 09:00:00,2001,11,21,9,9.0,21.466666666666665,11.281252885502862,-1.1050782030324962
2001-11-21 10:00:00,2001,11,21,10,11.0,22.533333333333335,10.439394253545192,-1.1047895168262893
2001-11-21 11:00:00,2001,11,21,11,13.0,21.4,10.3150375665821,-0.8143450710459553
2001-11-21 12:00:00,2001,11,21,12,20.0,23.266666666666666,8.276184996436347,-0.39470682060312373
2001-11-21 13:00:00,2001,11,21,13,9.0,23.466666666666665,9.179687721631202,-1.5759432243623188
2001-11-21 14:00:00,2001,11,21,14,9.0,26.333333333333332,12.926532330646069,-1.3409113047464147
2001-11-21 15:00:00,2001,11,21,15,19.0,25.8,9.548373085056353,-0.7121632072213764
2001-11-21 16:00:00,2001,11,21,16,13.0,23.071428571428573,9.490596850115834,-1.0612007580224683
2001-11-21 17:00:00,2001,11,21,17,13.0,21.733333333333334,8.697016456124206,-1.004175785729778
2001-11-21 18:00:00,2001,11,21,18,19.0,20.133333333333333,7.576907272068453,-0.14957730016193524
2001-11-21 19:00:00,2001,11,21,19,17.0,19.466666666666665,9.318696005241035,-0.2647008406840784
2001-11-21 20:00:00,2001,11,21,20,15.0,19.733333333333334,8.803137968658568,-0.5376870554778553
2001-11-21 21:00:00,2001,11,21,21,19.0,20.266666666666666,9.082688924279973,-0.13945943511074066
2001-11-21 22:00:00,2001,11,21,22,17.0,19.8,8.299741820425156,-0.33735989149799483
2001-11-21 23:00:00,2001,11,21,23,19.0,19.8,7.466113925119086,-0.10715078928925405
2001-11-22 00:00:00,2001,11,22,0,15.0,20.333333333333332,7.761320457119087,-0.6871682934366306
2001-11-22 01:00:00,2001,11,22,1,20.0,19.0,6.969320524371696,0.14348601079588785
2001-11-22 02:00:00,2001,11,22,2,20.0,19.266666666666666,7.610769312218675,0.0963546920488061
2001-11-22 03:00:00,2001,11,22,3,24.0,19.4,7.079144419651693,0.6497960385199105
2001-11-22 04:00:00,2001,11,22,4,20.0,19.133333333333333,7.424541031189034,0.11672999893541854
2001-11-22 05:00:00,2001,11,22,5,20.0,20.466666666666665,8.149203875810434,-0.05726530760285529
2001-11-22 06:00:00,2001,11,22,6,17.0,19.4,8.550689195280443,-0.2806791295051023
2001-11-22 07:00:00,2001,11,22,7,20.0,19.466666666666665,9.493356072738951,0.05617964071366194
2001-11-22 08:00:00,2001,11,22,8,20.0,18.8,7.965999175065415,0.15064023653883257
2001-11-22 09:00:00,2001,11,22,9,19.0,18.2,9.696833061807935,0.08250116248271722
2001-11-22 10:00:00,2001,11,22,10,17.0,19.0,9.479300757816626,-0.21098602640609343
2001-11-22 11:00:00,2001,11,22,11,11.0,18.8,9.540889446407574,-0.8175338414530031
2001-11-22 12:00:00,2001,11,22,12,11.0,19.4,10.404669281488138,-0.8073298413189526
2001-11-22 13:00:00,2001,11,22,13,11.0,19.4,10.25949037999173,-0.8187541182729555
2001-11-22 14:00:00,2001,11,22,14,4.0,20.133333333333333,12.838928897618182,-1.256594959126716
2001-11-22 15:00:00,2001,11,22,15,4.0,19.133333333333333,11.012114541116373,-1.3742440906176012
2001-11-22 16:00:00,2001,11,22,16,6.0,18.733333333333334,11.112841135157026,-1.1458215930982452
2001-11-22 17:00:00,2001,11,22,17,7.0,16.733333333333334,9.5503677316386,-1.0191579640529027
2001-11-22 18:00:00,2001,11,22,18,9.0,18.0,7.653197277702214,-1.1759790938908279
2001-11-22 19:00:00,2001,11,22,19,4.0,17.466666666666665,10.30164110828025,-1.3072350827522452
2001-11-22 20:00:00,2001,11,22,20,7.0,18.4,9.789206884552572,-1.1645478673036596
2001-11-22 21:00:00,2001,11,22,21,9.0,18.333333333333332,10.952277432222989,-0.8521819677315224
2001-11-22 22:00:00,2001,11,22,22,7.0,17.733333333333334,8.891943919451284,-1.2070851357771137
2001-11-22 23:00:00,2001,11,22,23,7.0,17.4,10.076847579618198,-1.0320688010638783
2001-11-23 00:00:00,2001,11,23,0,0.0,18.266666666666666,8.971913847961208,-2.0359832892084238
2001-11-23 01:00:00,2001,11,23,1,4.0,18.8,8.595679978088661,-1.7217951386890666
2001-11-23 02:00:00,2001,11,23,2,11.0,20.133333333333333,8.2968726179263,-1.100816386357405
2001-11-23 03:00:00,2001,11,23,3,6.0,19.466666666666665,8.887122840433364,-1.5153010606985138
2001-11-23 04:00:00,2001,11,23,4,0.0,19.0,9.89227692986518,-1.920690265214699
2001-11-23 05:00:00,2001,11,23,5,9.0,19.866666666666667,9.500877152487904,-1.1437540442064464
2001-11-23 06:00:00,2001,11,23,6,9.0,20.0,9.942692937888753,-1.1063401101408004
2001-11-23 07:00:00,2001,11,23,7,13.0,18.333333333333332,9.317162862670362,-0.5724203184964788
2001-11-23 08:00:00,2001,11,23,8,11.0,21.133333333333333,9.796986903173464,-1.0343316198627273
2001-11-23 09:00:00,2001,11,23,9,11.0,20.6,9.656973793955478,-0.9941002434954169
2001-11-23 10:00:00,2001,11,23,10,15.0,21.266666666666666,10.49126620893144,-0.5973222432704756
2001-11-23 11:00:00,2001,11,23,11,11.0,21.266666666666666,8.81935101812783,-1.1641068198287987
2001-11-23 12:00:00,2001,11,23,12,15.0,23.2,11.219880315124325,-0.7308455856651567
2001-11-23 13:00:00,2001,11,23,13,19.0,24.133333333333333,13.621761301402286,-0.37684798755098464
2001-11-23 14:00:00,2001,11,23,14,13.0,23.466666666666665,13.86602562620835,-0.7548425878345044
2001-11-23 15:00:00,2001,11,23,15,15.0,21.2,13.675838966168453,-0.45335427064750294
2001-11-23 16:00:00,2001,11,23,16,15.0,20.8,10.955755173814877,-0.5294021186109069
2001-11-23 17:00:00,2001,11,23,17,11.0,20.266666666666666,8.057531230085896,-1.1500627676211788
2001-11-23 18:00:00,2001,11,23,18,11.0,21.266666666666666,8.489208836320772,-1.2093785021215528
2001-11-23 19:00:00,2001,11,23,19,11.0,21.266666666666666,8.614494982848607,-1.1917897319700714
2001-11-23 20:00:00,2001,11,23,20,9.0,19.2,7.636379097077731,-1.3357115814094807
2001-11-23 21:00:00,2001,11,23,21,11.0,18.4,8.139849068449786,-0.9091077657302693
2001-11-23 22:00:00,2001,11,23,22,11.0,17.866666666666667,7.651952754191635,-0.8973744202622267
2001-11-23 23:00:00,2001,11,23,23,11.0,20.0,9.863352081605639,-0.91246869477409
2001-11-24 00:00:00,2001,11,24,0,13.0,22.0,10.246950765959598,-0.8783100656536799
2001-11-24 01:00:00,2001,11,24,1,9.0,21.8,13.41747261702335,-0.9539799607088496
2001-11-24 02:00:00,2001,11,24,2,9.0,22.8,13.779902549935333,-1.0014584609718276
2001-11-24 03:00:00,2001,11,24,3,9.0,21.666666666666668,11.96821186468953,-1.0583591609067204
2001-11-24 04:00:00,2001,11,24,4,7.0,20.133333333333333,13.447605557797091,-0.9766298748789862
2001-11-24 05:00:00,2001,11,24,5,11.0,20.2,11.953481262197815,-0.7696502632328928
2001-11-24 06:00:00,2001,11,24,6,9.0,19.2,11.014276449875668,-0.9260708178534178
2001-11-24 07:00:00,2001,11,24,7,7.0,20.333333333333332,10.174665081653034,-1.3104444447391208
2001-11-24 08:00:00,2001,11,24,8,9.0,20.4,8.894621167553215,-1.2816734726810157
2001-11-24 09:00:00,2001,11,24,9,9.0,20.266666666666666,8.455485680624035,-1.3324683042731094
2001-11-24 10:00:00,2001,11,24,10,7.0,18.2,6.360592964271716,-1.7608421200526219
2001-11-24 11:00:00,2001,11,24,11,15.0,21.266666666666666,8.66410218468519,-0.7232909461460103
2001-11-24 12:00:00,2001,11,24,12,19.0,20.8,10.05129700230629,-0.17908136627412236
2001-11-24 13:00:00,2001,11,24,13,17.0,22.6,10.749086339910809,-0.520974511034253
2001-11-24 14:00:00,2001,11,24,14,17.0,25.0,12.97800336833719,-0.6164276409049047
2001-11-24 15:00:00,2001,11,24,15,17.0,23.533333333333335,14.65248231854378,-0.44588576811076763
2001-11-24 16:00:00,2001,11,24,16,22.0,21.066666666666666,10.518464490508832,0.08873285013943927
2001-11-24 17:00:00,2001,11,24,17,22.0,19.8,9.821259738808605,0.2240038506778028
2001-11-24 18:00:00,2001,11,24,18,19.0,20.066666666666666,8.631062396671576,-0.12358463160665001
2001-11-24 19:00:00,2001,11,24,19,17.0,20.933333333333334,11.744096794722424,-0.3349200370266788
2001-11-24 20:00:00,2001,11,24,20,20.0,20.266666666666666,9.106251123476088,-0.029283913110983068
2001-11-24 21:00:00,2001,11,24,21,20.0,19.533333333333335,9.226256528181379,0.0505802830477608
2001-11-24 22:00:00,2001,11,24,22,24.0,20.733333333333334,10.806523602942455,0.30228654345206823
2001-11-24 23:00:00,2001,11,24,23,20.0,20.066666666666666,10.173260937144889,-0.006553126581394494
2001-11-25 00:00:00,2001,11,25,0,22.0,20.933333333333334,10.911767348448492,0.0977537948349249
2001-11-25 01:00:00,2001,11,25,1,24.0,20.333333333333332,11.004328152833233,0.3332022287723788
2001-11-25 02:00:00,2001,11,25,2,22.0,20.4,10.729132570449753,0.14912668750190783
2001-11-25 03:00:00,2001,11,25,3,22.0,20.466666666666665,11.363265794823665,0.13493773366031955
2001-11-25 04:00:00,2001,11,25,4,17.0,21.2,11.570899458802428,-0.36297956048739993
2001-11-25 05:00:00,2001,11,25,5,20.0,21.6,8.157380531938983,-0.1961413953579148
2001-11-25 06:00:00,2001,11,25,6,19.0,21.933333333333334,9.866731016521173,-0.29729535835340654
2001-11-25 07:00:00,2001,11,25,7,22.0,21.6,9.386920992225605,0.04261248180647146
2001-11-25 08:00:00,2001,11,25,8,22.0,22.2,11.409269414446683,-0.01752960621183637
2001-11-25 09:00:00,2001,11,25,9,19.0,21.533333333333335,6.749250399294795,-0.3753503253632483
2001-11-25 10:00:00,2001,11,25,10,19.0,22.333333333333332,10.499433091271891,-0.31747745848338327
2001-11-25 11:00:00,2001,11,25,11,24.0,22.266666666666666,8.875863472415086,0.1952861644075854
2001-11-25 12:00:00,2001,11,25,12,22.0,24.666666666666668,8.059303999253345,-0.33088051609837793
2001-11-25 13:00:00,2001,11,25,13,22.0,24.0,9.57675757833964,-0.20883895030647187
2001-11-25 14:00:00,2001,11,25,14,22.0,21.533333333333335,10.336251508070768,0.045148540193926355
2001-11-25 15:00:00,2001,11,25,15,20.0,22.666666666666668,8.989411761039975,-0.29664529087698216
2001-11-25 16:00:00,2001,11,25,16,22.0,21.866666666666667,8.626095513586886,0.015456973914017149
2001-11-25 17:00:00,2001,11,25,17,24.0,21.266666666666666,6.891678902505404,0.3966135642709147
2001-11-25 18:00:00,2001,11,25,18,22.0,21.066666666666666,7.255211591545434,0.12864315830856754
2001-11-25 19:00:00,2001,11,25,19,20.0,19.933333333333334,8.622782668743364,0.007731456216370354
2001-11-25 20:00:00,2001,11,25,20,20.0,19.733333333333334,10.271087483574371,0.02596284639704625
2001-11-25 21:00:00,2001,11,25,21,19.0,19.133333333333333,6.957695294386196,-0.019163433822822425
2001-11-25 22:00:00,2001,11,25,22,22.0,21.733333333333334,8.891943919451283,0.029989692814338127
2001-11-25 23:00:00,2001,11,25,23,19.0,21.266666666666666,7.968389931174182,-0.2844572976780343
2001-11-26 00:00:00,2001,11,26,0,17.0,21.733333333333334,8.531175322366337,-0.5548278114650708
2001-11-26 01:00:00,2001,11,26,1,15.0,20.333333333333332,9.286446857549729,-0.5743136654034067
2001-11-26 02:00:00,2001,11,26,2,20.0,20.933333333333334,10.793295979228871,-0.08647343083424047
2001-11-26 03:00:00,2001,11,26,3,20.0,20.066666666666666,9.02747130126915,-0.007384866087283371
2001-11-26 04:00:00,2001,11,26,4,17.0,19.466666666666665,9.862386459000007,-0.2501084982748457
2001-11-26 05:00:00,2001,11,26,5,19.0,19.6,9.737996273801475,-0.06161431809274827
2001-11-26 06:00:00,2001,11,26,6,19.0,20.333333333333332,10.873734190152675,-0.12261963645762167
2001-11-26 07:00:00,2001,11,26,7,17.0,20.8,10.276186062932103,-0.36978699847672347
2001-11-26 08:00:00,2001,11,26,8,19.0,20.571428571428573,9.500722933742267,-0.16540094710556918
2001-11-26 09:00:00,2001,11,26,9,19.0,18.533333333333335,8.04333501075506,0.05801905130678588
2001-11-26 10:00:00,2001,11,26,10,13.0,18.666666666666668,8.312354545809395,-0.6817161894909152
2001-11-26 11:00:00,2001,11,26,11,19.0,17.933333333333334,8.506020276979179,0.1254013783100787
2001-11-26 12:00:00,2001,11,26,12,17.0,18.266666666666666,8.171961354592444,-0.1550015487964624
2001-11-26 13:00:00,2001,11,26,13,13.0,16.933333333333334,8.581264198129272,-0.45836292211942453
2001-11-26 14:00:00,2001,11,26,14,15.0,17.933333333333334,8.631062396671576,-0.33985773691828763
2001-11-26 15:00:00,2001,11,26,15,17.0,16.8,7.957027442097062,0.0251350144831585
2001-11-26 16:00:00,2001,11,26,16,15.0,14.466666666666667,6.92682845037701,0.07699531425587784
2001-11-26 17:00:00,2001,11,26,17,13.0,15.0,6.8868404532536855,-0.2904089347757578
2001-11-26 18:00:00,2001,11,26,18,13.0,15.357142857142858,7.07766957362426,-0.3330394040895916
2001-11-26 19:00:00,2001,11,26,19,15.0,15.8,8.993648552490491,-0.08895166353575906
2001-11-26 20:00:00,2001,11,26,20,15.0,15.133333333333333,6.906173911453294,-0.019306396717321442
2001-11-26 21:00:00,2001,11,26,21,17.0,15.333333333333334,6.443897075823722,0.25864265785989704
2001-11-26 22:00:00,2001,11,26,22,15.0,16.533333333333335,5.717974999528949,-0.26816020242474864
2001-11-26 23:00:00,2001,11,26,23,9.0,15.466666666666667,6.906173911453294,-0.9363602407900933
2001-11-27 00:00:00,2001,11,27,0,15.0,17.066666666666666,7.323803331473014,-0.2821848939860874
2001-11-27 01:00:00,2001,11,27,1,17.0,17.133333333333333,8.043335010755058,-0.016576871801938828
2001-11-27 02:00:00,2001,11,27,2,9.0,16.6,8.166132149660223,-0.930673158444567
2001-11-27 03:00:00,2001,11,27,3,13.0,17.066666666666666,6.017434985899208,-0.6758139765857344
2001-11-27 04:00:00,2001,11,27,4,15.0,18.133333333333333,7.539104405570679,-0.4156108159237188
2001-11-27 05:00:00,2001,11,27,5,15.0,16.8,6.919950453992737,-0.26011746933266267
2001-11-27 06:00:00,2001,11,27,6,11.0,17.2,6.515914583321582,-0.9515164633787233
2001-11-27 07:00:00,2001,11,27,7,11.0,17.866666666666667,7.29840165150334,-0.9408452692175767
2001-11-27 08:00:00,2001,11,27,8,13.0,16.933333333333334,6.702522623893895,-0.5868437234827603
2001-11-27 09:00:00,2001,11,27,9,15.0,15.733333333333333,6.397171994233822,-0.11463398732976579
2001-11-27 10:00:00,2001,11,27,10,13.0,15.857142857142858,5.749343010722621,-0.4969511910863969
2001-11-27 11:00:00,2001,11,27,11,17.0,14.666666666666666,6.4990841845674865,0.359024943679602
2001-11-27 12:00:00,2001,11,27,12,15.0,18.333333333333332,7.834599695003719,-0.42546313316544626
2001-11-27 13:00:00,2001,11,27,13,19.0,17.6,7.356241276241945,0.19031458423223596
2001-11-27 14:00:00,2001,11,27,14,20.0,17.066666666666666,6.670475102662335,0.4397487867337328
2001-11-27 15:00:00,2001,11,27,15,20.0,16.4,7.119390022025362,0.5056612980694453
2001-11-27 16:00:00,2001,11,27,16,24.0,17.066666666666666,8.729806630706308,0.7942138499317909
2001-11-27 17:00:00,2001,11,27,17,19.0,16.0,8.89622712968015,0.3372216059987061
2001-11-27 18:00:00,2001,11,27,18,20.0,15.8,9.04907256494909,0.4641359619844786
2001-11-27 19:00:00,2001,11,27,19,20.0,17.733333333333334,7.9053929753832035,0.2867240975527585
2001-11-27 20:00:00,2001,11,27,20,24.0,20.266666666666666,7.878240074195928,0.47387910220727403
2001-11-27 21:00:00,2001,11,27,21,22.0,17.8,7.5137968336349665,0.5589717280082692
2001-11-27 22:00:00,2001,11,27,22,22.0,20.066666666666666,9.192129138302947,0.21032486644223386
2001-11-27 23:00:00,2001,11,27,23,20.0,20.733333333333334,9.996189750290334,-0.07336128581513121
2001-11-28 00:00:00,2001,11,28,0,15.0,21.666666666666668,11.159023681479017,-0.5974238299835805
2001-11-28 01:00:00,2001,11,28,1,19.0,20.333333333333332,8.08584889674253,-0.16489713700567415
2001-11-28 02:00:00,2001,11,28,2,13.0,22.266666666666666,7.554248252914824,-1.226682835461636
2001-11-28 03:00:00,2001,11,28,3,15.0,21.666666666666668,7.761320457119087,-0.8589603667957885
2001-11-28 04:00:00,2001,11,28,4,11.0,21.8,6.971370023173351,-1.5491933384829668
2001-11-28 06:00:00,2001,11,28,6,15.0,22.6,7.557399401532627,-1.0056369388732764
2001-11-28 07:00:00,2001,11,28,7,13.0,21.4,9.781907497298995,-0.8587282186341905
2001-11-28 08:00:00,2001,11,28,8,11.0,22.466666666666665,10.927466486314374,-1.04934356751655
2001-11-28 09:00:00,2001,11,28,9,13.0,21.8,12.4280788079712,-0.7080740423335424
2001-11-28 10:00:00,2001,11,28,10,11.0,21.785714285714285,11.088306879345893,-0.9727106584509088
2001-11-28 11:00:00,2001,11,28,11,19.0,22.733333333333334,11.32927098062276,-0.32952988234800934
2001-11-28 12:00:00,2001,11,28,12,19.0,21.333333333333332,10.32103723100588,-0.2260754690743352
2001-11-28 13:00:00,2001,11,28,13,13.0,21.333333333333332,11.043205193800437,-0.7546118347969841
2001-11-28 14:00:00,2001,11,28,14,15.0,21.266666666666666,13.068318651645757,-0.4795312108400015
2001-11-28 15:00:00,2001,11,28,15,17.0,22.866666666666667,13.606021076119555,-0.43118165361095
2001-11-28 16:00:00,2001,11,28,16,19.0,21.933333333333334,12.197579775551885,-0.24048486562987972
2001-11-28 17:00:00,2001,11,28,17,19.0,21.266666666666666,9.735550954155208,-0.23282366630716825
2001-11-28 18:00:00,2001,11,28,18,20.0,21.466666666666665,8.634372064741068,-0.16986373249490588
2001-11-28 19:00:00,2001,11,28,19,20.0,23.066666666666666,8.293428264653429,-0.36977068695907006
2001-11-28 20:00:00,2001,11,28,20,19.0,23.2,8.001785515031719,-0.5248828517222948
2001-11-28 21:00:00,2001,11,28,21,20.0,21.866666666666667,7.160074487508259,-0.26070492282214736
2001-11-28 22:00:00,2001,11,28,22,19.0,23.066666666666666,9.422364479309447,-0.4315972573122863
2001-11-28 23:00:00,2001,11,28,23,19.0,25.466666666666665,11.057425860780919,-0.5848256862026985
2001-11-29 00:00:00,2001,11,29,0,24.0,22.6,10.59514713711626,0.13213596582303286
2001-11-29 01:00:00,2001,11,29,1,17.0,22.6,9.341153186686475,-0.5994977159759493
2001-11-29 02:00:00,2001,11,29,2,24.0,24.4,9.789206884552572,-0.04086132867732125
2001-11-29 03:00:00,2001,11,29,3,22.0,24.266666666666666,6.485882103975269,-0.3494770071872568
2001-11-29 04:00:00,2001,11,29,4,15.0,24.133333333333333,8.356919003920957,-1.0929067673203596
2001-11-29 05:00:00,2001,11,29,5,17.0,25.466666666666665,7.443757371752777,-1.1374184089873183
2001-11-29 06:00:00,2001,11,29,6,19.0,22.933333333333334,8.41314164750317,-0.4675225377312716
2001-11-29 07:00:00,2001,11,29,7,19.0,22.2,10.022831079946567,-0.3192710696683775
2001-11-29 08:00:00,2001,11,29,8,13.0,20.733333333333334,9.035380193334161,-0.8558946240069223
2001-11-29 09:00:00,2001,11,29,9,19.0,21.666666666666668,9.90430401872025,-0.2692432160428807
2001-11-29 10:00:00,2001,11,29,10,13.0,21.0,9.456668093391638,-0.8459639188976544
2001-11-29 11:00:00,2001,11,29,11,19.0,21.133333333333333,11.776894246584627,-0.18114566443967287
2001-11-29 12:00:00,2001,11,29,12,15.0,22.533333333333335,11.770827538978768,-0.6400003150489557
2001-11-29 13:00:00,2001,11,29,13,11.0,21.0,10.810048235652923,-0.9250652524397366
2001-11-29 14:00:00,2001,11,29,14,11.0,20.666666666666668,10.93269452256897,-0.8841980032197214
2001-11-29 15:00:00,2001,11,29,15,15.0,19.866666666666667,9.218511397235043,-0.5279232684060414
2001-11-29 16:00:00,2001,11,29,16,13.0,18.666666666666668,9.021139195298584,-0.6281542213227218
2001-11-29 17:00:00,2001,11,29,17,13.0,18.357142857142858,10.902414290543051,-0.49137215981507315
2001-11-29 18:00:00,2001,11,29,18,13.0,21.0,8.984112962017214,-0.8904607537574584
2001-11-29 19:00:00,2001,11,29,19,9.0,21.2,11.16243700990066,-1.092951296314511
2001-11-29 20:00:00,2001,11,29,20,11.0,22.466666666666665,8.667399236438202,-1.3229650964340256
2001-11-29 21:00:00,2001,11,29,21,11.0,21.266666666666666,7.704049646282203,-1.3326324644884813
2001-11-29 22:00:00,2001,11,29,22,11.0,20.933333333333334,6.452758730813917,-1.539393265379441
2001-11-29 23:00:00,2001,11,29,23,11.0,22.333333333333332,7.761320457119088,-1.4602326235528398
2001-11-30 00:00:00,2001,11,30,0,9.0,23.866666666666667,8.887122840433362,-1.672832359087964
2001-11-30 01:00:00,2001,11,30,1,6.0,24.0,10.350983390135314,-1.7389652095427326
2001-11-30 02:00:00,2001,11,30,2,4.0,22.133333333333333,9.257172251570028,-1.9588415166691857
2001-11-30 03:00:00,2001,11,30,3,0.0,25.333333333333332,11.480832888319725,-2.206576263217519
2001-11-30 04:00:00,2001,11,30,4,0.0,25.666666666666668,12.67543556122103,-2.024913979697135
2001-11-30 05:00:00,2001,11,30,5,6.0,22.266666666666666,12.769755936064975,-1.2738431923139222
2001-11-30 06:00:00,2001,11,30,6,0.0,21.733333333333334,11.547830140436815,-1.8820274518266542
2001-11-30 07:00:00,2001,11,30,7,0.0,20.466666666666665,11.831354630005492,-1.7298667233556808
2001-11-30 08:00:00,2001,11,30,8,0.0,21.333333333333332,10.880301116281313,-1.9607300483081367
2001-11-30 09:00:00,2001,11,30,9,7.0,21.666666666666668,9.385906354489059,-1.5626265714500704
2001-11-30 10:00:00,2001,11,30,10,17.0,22.133333333333333,8.288259050924873,-0.6193500108759888
2001-11-30 11:00:00,2001,11,30,11,22.0,24.666666666666668,8.440266301373153,-0.31594579737760475
2001-11-30 12:00:00,2001,11,30,12,20.0,24.066666666666666,8.336380395305753,-0.4878216292716947
2001-11-30 13:00:00,2001,11,30,13,22.0,26.133333333333333,10.06313403799565,-0.410740164816149
2001-11-30 14:00:00,2001,11,30,14,19.0,24.733333333333334,10.592899688448098,-0.5412430497747204
2001-11-30 15:00:00,2001,11,30,15,26.0,25.866666666666667,9.372197993965727,0.014226474239999974
2001-11-30 16:00:00,2001,11,30,16,20.0,24.466666666666665,8.642640689930253,-0.516817350959746
2001-11-30 17:00:00,2001,11,30,17,20.0,24.6,10.168579055108928,-0.4523739231479796
2001-11-30 18:00:00,2001,11,30,18,22.0,22.333333333333332,10.293317295817756,-0.03238347014414563
2001-11-30 19:00:00,2001,11,30,19,15.0,20.142857142857142,10.42081602339311,-0.4935176987399287
2001-11-30 20:00:00,2001,11,30,20,13.0,20.714285714285715,10.417651968052713,-0.7405013853354601
2001-11-30 21:00:00,2001,11,30,21,13.0,22.142857142857142,12.629983512122395,-0.723900956329969
2001-11-30 22:00:00,2001,11,30,22,11.0,22.0,9.36441710371274,-1.174659338448177
2001-11-30 23:00:00,2001,11,30,23,9.0,20.333333333333332,9.868178777310046,-1.148472640097697
2001-12-01 00:00:00,2001,12,1,0,11.0,21.466666666666665,9.093692214674856,-1.1509809678599177
2001-12-01 01:00:00,2001,12,1,1,9.0,19.071428571428573,8.166199433445964,-1.2333067118321213
2001-12-01 02:00:00,2001,12,1,2,9.0,19.714285714285715,12.958089670629999,-0.8268414547686029
2001-12-01 03:00:00,2001,12,1,3,9.0,17.214285714285715,9.916408867889869,-0.8283528668209955
2001-12-01 04:00:00,2001,12,1,4,9.0,20.214285714285715,11.709158620686441,-0.9577362539502676
2001-12-01 05:00:00,2001,12,1,5,13.0,20.642857142857142,12.244981030592104,-0.6241624322457259
2001-12-01 06:00:00,2001,12,1,6,13.0,20.857142857142858,10.523652063198059,-0.746617505972079
2001-12-01 07:00:00,2001,12,1,7,17.0,21.285714285714285,9.135127226839781,-0.46914664451771304
2001-12-01 08:00:00,2001,12,1,8,20.0,19.642857142857142,9.857501187944624,0.036230566989901125
2001-12-01 09:00:00,2001,12,1,9,15.0,21.142857142857142,12.654322112696049,-0.48543549691168597
2001-12-01 10:00:00,2001,12,1,10,19.0,22.5,8.907645808301643,-0.3929208766628452
2001-12-01 11:00:00,2001,12,1,11,22.0,23.8,10.248344814094198,-0.17563811841347515
2001-12-01 12:00:00,2001,12,1,12,19.0,22.533333333333335,10.822375410408268,-0.3264840849944275
2001-12-01 13:00:00,2001,12,1,13,30.0,25.066666666666666,10.892111606024574,0.4529271744337104
2001-12-01 14:00:00,2001,12,1,14,24.0,23.733333333333334,10.846109682189981,0.024586388528280306
2001-12-01 15:00:00,2001,12,1,15,20.0,25.2,9.510896007061735,-0.546741337108413
2001-12-01 16:00:00,2001,12,1,16,24.0,24.733333333333334,11.16414328276448,-0.06568648527339084
2001-12-01 17:00:00,2001,12,1,17,22.0,21.533333333333335,10.507593626017512,0.04441232534071044
2001-12-01 18:00:00,2001,12,1,18,24.0,21.466666666666665,7.881865865631661,0.3214128959463472
2001-12-01 19:00:00,2001,12,1,19,22.0,20.466666666666665,9.164112198186595,0.16731935403810885
2001-12-01 20:00:00,2001,12,1,20,26.0,21.666666666666668,8.6078590889511,0.5034159235826158
2001-12-01 21:00:00,2001,12,1,21,35.0,19.266666666666666,9.61001461769861,1.6371809991170572
2001-12-01 22:00:00,2001,12,1,22,35.0,19.466666666666665,11.31286667387857,1.373067833390084
2001-12-01 23:00:00,2001,12,1,23,28.0,19.066666666666666,11.417196720402998,0.7824454243981889
2001-12-02 00:00:00,2001,12,2,0,32.0,20.533333333333335,12.385859833274548,0.9257868909400642
2001-12-02 01:00:00,2001,12,2,1,32.0,21.066666666666666,11.87113345573242,0.9210016359519373
2001-12-02 02:00:00,2001,12,2,2,32.0,22.133333333333333,10.561836059719017,0.9341810089532062
2001-12-02 03:00:00,2001,12,2,3,37.0,23.266666666666666,10.14513723533642,1.3536863045577052
2001-12-02 04:00:00,2001,12,2,4,35.0,23.466666666666665,9.417814932097471,1.2246294301267089
2001-12-02 05:00:00,2001,12,2,5,35.0,22.8,10.324727599312245,1.181629237444741
2001-12-02 06:00:00,2001,12,2,6,41.0,24.2,8.8656641037206,1.8949511061387543
2001-12-02 07:00:00,2001,12,2,7,41.0,23.933333333333334,10.706918101773976,1.5939849828345074
2001-12-02 08:00:00,2001,12,2,8,37.0,24.266666666666666,9.772166499565902,1.303020505626769
2001-12-02 09:00:00,2001,12,2,9,39.0,22.866666666666667,11.963436359332945,1.3485534464140279
2001-12-02 10:00:00,2001,12,2,10,33.0,22.933333333333334,9.917276891989099,1.015063588150719
2001-12-02 11:00:00,2001,12,2,11,41.0,25.4,10.675740188456656,1.4612569924535812
2001-12-02 12:00:00,2001,12,2,12,37.0,27.133333333333333,9.156314500829208,1.0775805774007794
2001-12-02 13:00:00,2001,12,2,13,28.0,26.2,11.546180568234922,0.15589570848666962
2001-12-02 14:00:00,2001,12,2,14,37.0,25.133333333333333,9.6426631373782,1.2306420433445904
2001-12-02 15:00:00,2001,12,2,15,37.0,24.071428571428573,9.785894760507913,1.3211435177850206
2001-12-02 16:00:00,2001,12,2,16,24.0,22.071428571428573,7.258568260119429,0.2656958451665364
2001-12-02 17:00:00,2001,12,2,17,24.0,21.2,8.470115533028883,0.3305740032802989
