Month,Day,Hour,mu_t,sigma_t,count
4,21,15,22.533333333333335,9.898532839817847,15
4,21,16,20.266666666666666,10.450336062037612,15
4,21,17,18.6,9.02219485491197,15
4,21,18,18.866666666666667,9.417814932097471,15
4,21,19,15.666666666666666,8.698658900466592,15
4,21,20,13.066666666666666,6.5078706926598455,15
4,21,21,15.8,7.360124222554167,15
4,21,22,15.8,7.957027442097062,15
4,21,23,15.4,9.774602659078125,15
4,22,0,15.2,9.726253132630262,15
4,22,1,16.2,9.563322793733509,15
4,22,2,15.2,8.376838817324145,15
4,22,3,14.066666666666666,10.450336062037612,15
4,22,4,13.266666666666667,9.873967697700762,15
4,22,5,12.666666666666666,11.641469388518338,15
4,22,6,13.266666666666667,11.485809049597226,15
4,22,7,13.266666666666667,11.36075114887509,15
4,22,8,14.0,10.488088481701515,15
4,22,9,14.8,10.107988354337799,15
4,22,10,13.266666666666667,11.640242183702112,15
4,22,11,17.133333333333333,10.391388376004063,15
4,22,12,16.533333333333335,10.736231492784919,15
4,22,13,18.2,8.913873616848226,15
4,22,14,18.133333333333333,10.480367132791446,15
4,22,15,19.733333333333334,10.51167151766255,15
4,22,16,20.666666666666668,11.075498483890765,15
4,22,17,18.8,11.104696561108085,15
4,22,18,18.933333333333334,8.883907334265116,15
4,22,19,15.666666666666666,8.837151016885368,15
4,22,20,14.066666666666666,6.49688570082034,15
4,22,21,14.066666666666666,6.766162308203401,15
4,22,22,16.066666666666666,9.917276891989099,15
4,22,23,13.933333333333334,6.0882400303098,15
4,23,0,13.8,10.877237044134219,15
4,23,1,14.266666666666667,7.977348885318683,15
4,23,2,13.6,7.557399401532627,15
4,23,3,13.333333333333334,8.32094316998351,15
4,23,4,14.4,9.256657835618334,15
4,23,5,13.0,9.079018197391798,15
4,23,6,13.466666666666667,10.50759362601751,15
4,23,7,15.266666666666667,8.413141647503172,15
4,23,8,14.733333333333333,9.121925444198927,15
4,23,9,17.066666666666666,9.475281124111959,15
4,23,10,18.733333333333334,9.452638835393053,15
4,23,11,21.133333333333333,7.347173087722405,15
4,23,12,21.533333333333335,7.0898989179442236,15
4,23,13,22.733333333333334,9.106251123476088,15
4,23,14,21.333333333333332,8.112306935115548,15
4,23,15,25.333333333333332,8.845230083954585,15
4,23,16,22.733333333333334,13.06831865164576,15
4,23,17,23.2,11.941524190822543,15
4,23,18,21.933333333333334,12.325737686800315,15
4,23,19,22.266666666666666,15.002222057637551,15
4,23,20,21.066666666666666,12.786525645977413,15
4,23,21,20.333333333333332,13.8598426432351,15
4,23,22,20.133333333333333,12.557676460844103,15
4,23,23,20.133333333333333,12.275798878086837,15
4,24,0,17.0,15.292388396098984,15
4,24,1,18.2,13.576239748703827,15
4,24,2,15.333333333333334,13.323806120017267,15
4,24,3,16.933333333333334,12.836703329942326,15
4,24,4,16.666666666666668,13.957418235817247,15
4,24,5,13.866666666666667,10.18308588273899,15
4,24,6,13.6,12.287043117505064,15
4,24,7,13.533333333333333,12.414661071644668,15
4,24,8,15.333333333333334,14.729303478181883,15
4,24,9,15.466666666666667,13.563957843526069,15
4,24,10,15.933333333333334,12.780938187487681,15
4,24,11,16.666666666666668,13.988090172238191,15
4,24,12,17.866666666666667,12.788759945842322,15
4,24,13,18.6,12.743625857659195,15
4,24,14,21.0,14.933184523068078,15
4,24,15,18.333333333333332,13.009154286043932,15
4,24,16,16.4,11.873138951912782,15
4,24,17,17.866666666666667,12.47206402133909,15
4,24,18,16.8,12.678440643188624,15
4,24,19,14.733333333333333,11.591047448456974,15
4,24,20,13.333333333333334,8.933617621631441,15
4,24,21,13.066666666666666,10.832930395436913,15
4,24,22,11.666666666666666,9.324826054805577,15
4,24,23,12.8,9.282856703161404,15
4,25,0,13.666666666666666,10.23067283548187,15
4,25,1,16.2,10.877237044134219,15
4,25,2,13.333333333333334,10.714920616109286,15
4,25,3,10.466666666666667,10.350063261826447,15
4,25,4,10.666666666666666,9.589180410878761,15
4,25,5,11.066666666666666,9.074821262833828,15
4,25,6,10.666666666666666,8.08584889674253,15
4,25,7,10.733333333333333,8.206849636272187,15
4,25,8,11.466666666666667,9.598114894280517,15
4,25,9,13.533333333333333,9.884090150096675,15
4,25,10,14.4,10.32887768761516,15
4,25,11,15.933333333333334,13.461408685925994,15
4,25,12,17.133333333333333,10.391388376004063,15
4,25,13,16.6,10.041343108796324,15
4,25,14,18.933333333333334,9.074821262833828,15
4,25,15,18.8,9.5333999331673,15
4,25,16,18.6,10.25949037999173,15
4,25,17,18.2,8.76844993631795,15
4,25,18,17.933333333333334,9.624868582899989,15
4,25,19,16.466666666666665,8.879081891620059,15
4,25,20,15.2,7.551726387295254,15
4,25,21,14.333333333333334,7.384023938464009,15
4,25,22,14.866666666666667,8.373996030797334,15
4,25,23,15.0,7.810249675906654,15
4,26,0,15.466666666666667,8.450415599810686,15
4,26,1,14.2,8.653653233502846,15
4,26,2,14.6,8.398979529851061,15
4,26,3,14.733333333333333,7.573135476959391,15
4,26,4,14.133333333333333,7.268981719477305,15
4,26,5,13.6,8.974567239864946,15
4,26,6,14.8,8.937880861015898,15
4,26,7,13.6,9.612491872558333,15
4,26,8,15.533333333333333,9.723804859846837,15
4,26,9,15.8,10.651626301046374,15
