datetime,Year,Month,Day,Hour,Wind Spd (km/h),mu_t,sigma_t,y_t
2001-07-18 07:00:00,2001,7,18,7,7.0,9.066666666666666,5.077494695315041,-0.40702487952839445
2001-07-18 08:00:00,2001,7,18,8,4.0,9.733333333333333,6.295879226771685,-0.910648557067889
2001-07-18 09:00:00,2001,7,18,9,6.0,13.4,6.080413519772201,-1.217022489660742
2001-07-18 10:00:00,2001,7,18,10,6.0,12.533333333333333,8.887122840433364,-0.7351460591507643
2001-07-18 11:00:00,2001,7,18,11,11.0,15.733333333333333,7.823651564935892,-0.6050030850743949
2001-07-18 12:00:00,2001,7,18,12,11.0,16.2,8.554029960868068,-0.6079006063561064
2001-07-18 13:00:00,2001,7,18,13,11.0,18.266666666666666,9.996189750290334,-0.7269436503499355
2001-07-18 14:00:00,2001,7,18,14,24.0,16.4,10.098090342803859,0.752617548665124
2001-07-18 15:00:00,2001,7,18,15,24.0,16.866666666666667,10.986138452397098,0.6493030616937919
2001-07-18 16:00:00,2001,7,18,16,22.0,17.666666666666668,12.03368288636209,0.3601003428671324
2001-07-18 17:00:00,2001,7,18,17,24.0,19.2,11.887568536680902,0.4037831609709647
2001-07-18 18:00:00,2001,7,18,18,30.0,17.2,11.65087366435913,1.098630057173835
2001-07-18 19:00:00,2001,7,18,19,20.0,16.533333333333335,8.733078876700167,0.39695813075909836
2001-07-18 20:00:00,2001,7,18,20,13.0,14.4,8.974567239864946,-0.15599637983447415
2001-07-18 21:00:00,2001,7,18,21,7.0,10.466666666666667,4.627042663464841,-0.7492186519133462
2001-07-18 22:00:00,2001,7,18,22,9.0,9.066666666666666,4.712698145385912,-0.01414617796642421
2001-07-18 23:00:00,2001,7,18,23,9.0,7.0,5.41162769282166,0.3695745741439183
2001-07-19 00:00:00,2001,7,19,0,13.0,8.2,5.906412979610746,0.8126759873665892
2001-07-19 01:00:00,2001,7,19,1,11.0,8.933333333333334,6.562519841239847,0.3149196827839555
2001-07-19 02:00:00,2001,7,19,2,6.0,6.285714285714286,6.821104934500901,-0.04188680403803101
